Real Rate,Inflation Rate,Risk Premium,Liquidity Premium,Admin Costs,Operating Costs,TotalInterestRate
0.022500000000000006,0.045,0.8995636602587507,0.02,0.07,0.05,1.1070636602587507
0.022500000000000006,0.045,0.6951488677250095,0.02,0.07,0.05,0.9026488677250095
0.022500000000000006,0.045,0.48600901910039895,0.02,0.07,0.05,0.693509019100399
0.022500000000000006,0.045,0.6264727989861794,0.02,0.07,0.05,0.8339727989861794
0.022500000000000006,0.045,0.7957833448054707,0.02,0.07,0.05,1.0032833448054708
0.022500000000000006,0.045,0.585082444695519,0.02,0.07,0.05,0.792582444695519
0.022500000000000006,0.045,0.63296328735962,0.02,0.07,0.05,0.8404632873596201
0.022500000000000006,0.045,0.6486648947026712,0.02,0.07,0.05,0.8561648947026712
0.022500000000000006,0.045,0.8731105910504872,0.02,0.07,0.05,1.0806105910504873
0.022500000000000006,0.045,1.5663214762274413,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.7881427328221151,0.02,0.07,0.05,0.9956427328221151
0.022500000000000006,0.045,0.5372837685992659,0.02,0.07,0.05,0.744783768599266
0.022500000000000006,0.045,0.3062016965940193,0.02,0.07,0.05,0.5137016965940193
0.022500000000000006,0.045,0.26525263995869586,0.02,0.07,0.05,0.4727526399586959
0.022500000000000006,0.045,0.9033932033628924,0.02,0.07,0.05,1.1108932033628924
0.022500000000000006,0.045,0.6937332998864986,0.02,0.07,0.05,0.9012332998864987
0.022500000000000006,0.045,0.2999121959161135,0.02,0.07,0.05,0.5074121959161135
0.022500000000000006,0.045,0.5324652169910405,0.02,0.07,0.05,0.7399652169910407
0.022500000000000006,0.045,1.923988043492176,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.2534510997640954,0.02,0.07,0.05,0.46095109976409543
0.022500000000000006,0.045,0.705041751246208,0.02,0.07,0.05,0.9125417512462082
0.022500000000000006,0.045,0.43244383445210544,0.02,0.07,0.05,0.6399438344521056
0.022500000000000006,0.045,0.11155862508750661,0.02,0.07,0.05,0.3190586250875066
0.022500000000000006,0.045,0.3354352815618421,0.02,0.07,0.05,0.5429352815618421
0.022500000000000006,0.045,0.35505542389525335,0.02,0.07,0.05,0.5625554238952535
0.022500000000000006,0.045,0.7188624585580101,0.02,0.07,0.05,0.9263624585580101
0.022500000000000006,0.045,0.583806802921407,0.02,0.07,0.05,0.791306802921407
0.022500000000000006,0.045,0.9044549244436164,0.02,0.07,0.05,1.1119549244436164
0.022500000000000006,0.045,4.977846138865991,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.5381097969819244,0.02,0.07,0.05,0.7456097969819244
0.022500000000000006,0.045,0.737573874754921,0.02,0.07,0.05,0.945073874754921
0.022500000000000006,0.045,0.9734273454206284,0.02,0.07,0.05,1.1809273454206286
0.022500000000000006,0.045,0.6682911463502827,0.02,0.07,0.05,0.8757911463502828
0.022500000000000006,0.045,0.14229554642702125,0.02,0.07,0.05,0.3497955464270212
0.022500000000000006,0.045,0.5781441924465929,0.02,0.07,0.05,0.7856441924465929
0.022500000000000006,0.045,1.7359626293286718,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.4022240937841573,0.02,0.07,0.05,0.6097240937841574
0.022500000000000006,0.045,0.8186162019452055,0.02,0.07,0.05,1.0261162019452055
0.022500000000000006,0.045,0.578937052588161,0.02,0.07,0.05,0.786437052588161
0.022500000000000006,0.045,0.747291315958616,0.02,0.07,0.05,0.9547913159586161
0.022500000000000006,0.045,0.3969511547401671,0.02,0.07,0.05,0.6044511547401672
0.022500000000000006,0.045,0.41545277540518305,0.02,0.07,0.05,0.6229527754051831
0.022500000000000006,0.045,0.6544023675019036,0.02,0.07,0.05,0.8619023675019037
0.022500000000000006,0.045,0.29295858188430896,0.02,0.07,0.05,0.500458581884309
0.022500000000000006,0.045,0.14359329253967257,0.02,0.07,0.05,0.35109329253967253
0.022500000000000006,0.045,2.174845629374714,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.4462850498394508,0.02,0.07,0.05,0.6537850498394508
0.022500000000000006,0.045,1.6692382646130206,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.8302393947219082,0.02,0.07,0.05,1.0377393947219082
0.022500000000000006,0.045,0.34273392881676307,0.02,0.07,0.05,0.5502339288167631
0.022500000000000006,0.045,0.8303493135862565,0.02,0.07,0.05,1.0378493135862565
0.022500000000000006,0.045,7.589185555808411,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.9647958385712422,0.02,0.07,0.05,1.1722958385712423
0.022500000000000006,0.045,0.9660973648048091,0.02,0.07,0.05,1.1735973648048093
0.022500000000000006,0.045,0.5448709873367582,0.02,0.07,0.05,0.7523709873367583
0.022500000000000006,0.045,0.4005082454856858,0.02,0.07,0.05,0.6080082454856859
0.022500000000000006,0.045,0.5913350317595061,0.02,0.07,0.05,0.7988350317595061
0.022500000000000006,0.045,0.7385628827739473,0.02,0.07,0.05,0.9460628827739475
0.022500000000000006,0.045,0.8971209318829866,0.02,0.07,0.05,1.1046209318829867
0.022500000000000006,0.045,0.6748767004911709,0.02,0.07,0.05,0.8823767004911709
0.022500000000000006,0.045,0.07586327964617247,0.02,0.07,0.05,0.2833632796461725
0.022500000000000006,0.045,0.724102189350914,0.02,0.07,0.05,0.9316021893509141
0.022500000000000006,0.045,0.9268071741813386,0.02,0.07,0.05,1.1343071741813386
0.022500000000000006,0.045,0.36109799428412714,0.02,0.07,0.05,0.5685979942841273
0.022500000000000006,0.045,0.1562280465309303,0.02,0.07,0.05,0.3637280465309303
0.022500000000000006,0.045,0.23460178685404884,0.02,0.07,0.05,0.4421017868540489
0.022500000000000006,0.045,0.8801153759079273,0.02,0.07,0.05,1.0876153759079275
0.022500000000000006,0.045,4.351789635396502,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.2839750348201564,0.02,0.07,0.05,0.4914750348201564
0.022500000000000006,0.045,0.3852094140930895,0.02,0.07,0.05,0.5927094140930895
0.022500000000000006,0.045,0.5822931467794594,0.02,0.07,0.05,0.7897931467794594
0.022500000000000006,0.045,0.9670422650933667,0.02,0.07,0.05,1.1745422650933668
0.022500000000000006,0.045,0.6520876385078207,0.02,0.07,0.05,0.8595876385078207
0.022500000000000006,0.045,0.7637508786274924,0.02,0.07,0.05,0.9712508786274925
0.022500000000000006,0.045,0.6604536673177008,0.02,0.07,0.05,0.8679536673177008
0.022500000000000006,0.045,0.6713542978968083,0.02,0.07,0.05,0.8788542978968084
0.022500000000000006,0.045,1.0597631409829307,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,4.997903073234381,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.8489266558999917,0.02,0.07,0.05,1.0564266558999917
0.022500000000000006,0.045,1.6329068558265896,0.02,0.07,0.05,1.2049999999999998
0.022500000000000006,0.045,0.3426698647067275,0.02,0.07,0.05,0.5501698647067276
0.022500000000000006,0.045,0.47552231154163177,0.02,0.07,0.05,0.6830223115416318
0.022500000000000006,0.045,0.6131857351724772,0.02,0.07,0.05,0.8206857351724772
